,loss,accuracy,val_loss,val_accuracy
0,4.446908473968506,0.0895431637763977,3.0610365867614746,0.2888889014720917
1,3.030688762664795,0.28322044014930725,2.0432636737823486,0.4815972149372101
2,2.354951858520508,0.4106305241584778,1.672950267791748,0.5559027791023254
3,2.010573625564575,0.4785478413105011,1.5134844779968262,0.589930534362793
4,1.7760789394378662,0.5283133387565613,1.4260969161987305,0.6041666865348816
5,1.6261928081512451,0.5590585470199585,1.3841023445129395,0.6208333373069763
6,1.5072802305221558,0.5904116630554199,1.3138401508331299,0.6361111402511597
7,1.3896983861923218,0.616553783416748,1.2640951871871948,0.6420139074325562
8,1.3096977472305298,0.6360083222389221,1.2319390773773193,0.6565971970558167
9,1.2414302825927734,0.6462567448616028,1.2349644899368286,0.6572916507720947
10,1.1831868886947632,0.6651902198791504,1.2088361978530884,0.6631944179534912
11,1.1017097234725952,0.6890741586685181,1.19169020652771,0.6690972447395325
12,1.0612891912460327,0.6927219033241272,1.1875808238983154,0.6628472208976746
13,1.0111147165298462,0.7078339457511902,1.2009336948394775,0.6725694537162781
14,0.9734715819358826,0.7198193669319153,1.1762181520462036,0.6795138716697693
15,0.927289605140686,0.7317178845405579,1.1585307121276855,0.675000011920929
16,0.8722688555717468,0.7448323965072632,1.1755785942077637,0.6812499761581421
17,0.853261411190033,0.7507382035255432,1.1633833646774292,0.6795138716697693
18,0.8074182271957397,0.7631579041481018,1.1889945268630981,0.6815972328186035
19,0.7792032361030579,0.7731457352638245,1.1691389083862305,0.6888889074325562
20,0.7713498473167419,0.7693243026733398,1.150662899017334,0.6923611164093018
21,0.7194371819496155,0.7815702557563782,1.1669652462005615,0.6902777552604675
22,0.7016273736953735,0.7879972457885742,1.1809126138687134,0.6888889074325562
23,0.6763692498207092,0.7972034215927124,1.1572253704071045,0.6927083134651184
24,0.6493498682975769,0.8062359094619751,1.1507006883621216,0.6920138597488403
25,0.6356226801872253,0.8064964413642883,1.1537930965423584,0.6986111402511597
26,0.6088373064994812,0.8162237405776978,1.1446173191070557,0.6968749761581421
27,0.5843195915222168,0.8271669149398804,1.1580474376678467,0.6958333253860474
28,0.5569170713424683,0.8295118808746338,1.172009825706482,0.6972222328186035
29,0.5484951138496399,0.83802330493927,1.1609777212142944,0.7020833492279053
30,0.5262958407402039,0.8419315814971924,1.192678451538086,0.6930555701255798
31,0.5107734203338623,0.8471426367759705,1.1908873319625854,0.6934027671813965
32,0.4891231656074524,0.8492270112037659,1.158801555633545,0.7006944417953491
33,0.47784435749053955,0.8546117544174194,1.1863462924957275,0.7020833492279053
34,0.464969277381897,0.8570436239242554,1.2022665739059448,0.6989583373069763
35,0.4532560408115387,0.8639916777610779,1.1652302742004395,0.7017360925674438
36,0.43632450699806213,0.867031455039978,1.1917780637741089,0.7013888955116272
37,0.4213055968284607,0.8754559755325317,1.1811878681182861,0.7059027552604675
38,0.39934325218200684,0.8805801868438721,1.1814870834350586,0.706944465637207
39,0.3918554484844208,0.8804064393043518,1.21077561378479,0.6996527910232544
40,0.3790275752544403,0.8862254619598389,1.2396191358566284,0.6965277791023254
41,0.37684112787246704,0.8857043385505676,1.1991502046585083,0.6989583373069763
42,0.3674886226654053,0.8905680179595947,1.2357875108718872,0.6927083134651184
43,0.3583100140094757,0.8914365172386169,1.2133708000183105,0.703125
44,0.3424602448940277,0.8970817923545837,1.203031301498413,0.706250011920929
45,0.333452045917511,0.8998610377311707,1.236135482788086,0.703125
46,0.3146827220916748,0.9067222476005554,1.2157928943634033,0.6968749761581421
47,0.2994596064090729,0.9124544262886047,1.2358876466751099,0.7013888955116272
48,0.30014240741729736,0.9132360816001892,1.2467799186706543,0.7072916626930237
49,0.30205976963043213,0.9106305241584778,1.2327783107757568,0.699999988079071
50,0.28557759523391724,0.9169706702232361,1.2496808767318726,0.7038194537162781
51,0.27673763036727905,0.918533980846405,1.2485039234161377,0.7020833492279053
