,loss,accuracy,val_loss,val_accuracy
0,4.802993297576904,0.010769497603178024,4.9230170249938965,0.01770833320915699
1,4.664313316345215,0.01910717412829399,4.577248573303223,0.03333333507180214
2,4.53453254699707,0.02831335738301277,4.571597576141357,0.03125
3,4.5088725090026855,0.03222164139151573,4.5839314460754395,0.02500000037252903
4,4.496723651885986,0.031092582270503044,4.4938130378723145,0.03368055447936058
5,4.491927146911621,0.03204794228076935,4.522014617919922,0.04097222164273262
6,4.4924726486206055,0.0330033004283905,4.523533821105957,0.02812499925494194
7,4.495998382568359,0.03335070237517357,5.7121453285217285,0.014583333395421505
8,4.482308387756348,0.036477331072092056,4.463902473449707,0.03194444626569748
9,4.487154960632324,0.035695675760507584,4.442907333374023,0.03333333507180214
10,4.469132900238037,0.03474031761288643,4.4883880615234375,0.03229166567325592
11,4.456910610198975,0.03890915587544441,4.43384313583374,0.03159722313284874
12,4.449962615966797,0.03751954063773155,4.405716419219971,0.0399305559694767
13,4.422308444976807,0.03873545303940773,4.440911769866943,0.03750000149011612
14,4.430422306060791,0.03916970640420914,4.3938164710998535,0.04895833507180214
15,4.4030961990356445,0.03925655782222748,4.481037616729736,0.04097222164273262
16,4.386399269104004,0.04342539608478546,4.38219690322876,0.03576388955116272
17,4.356204986572266,0.0435122475028038,4.377678871154785,0.04479166492819786
18,4.356144428253174,0.042991142719984055,4.504819869995117,0.02777777798473835
19,4.3190388679504395,0.04846274107694626,4.311094284057617,0.03854166716337204
20,4.281061172485352,0.0500260554254055,4.422575950622559,0.03333333507180214
21,4.26271390914917,0.05462914705276489,4.276022434234619,0.04791666567325592
22,4.247898101806641,0.05584505945444107,4.250602722167969,0.05277777835726738
23,4.227822303771973,0.056713566184043884,4.318265438079834,0.04930555447936058
24,4.206517696380615,0.06400903314352036,4.503940582275391,0.03333333507180214
25,4.196012496948242,0.06374847888946533,4.224809646606445,0.06354166567325592
26,4.179703235626221,0.05853743106126785,4.179966449737549,0.06631944328546524
27,4.173144340515137,0.06114295497536659,4.237744331359863,0.05868055671453476
28,4.164721488952637,0.07000173628330231,4.560834884643555,0.03333333507180214
29,4.158070087432861,0.06522494554519653,4.351945877075195,0.05416666716337204
30,4.14340353012085,0.0720861554145813,4.114569664001465,0.07500000298023224
31,4.1245551109313965,0.07556018978357315,4.279436111450195,0.06354166567325592
32,4.1238484382629395,0.07338891923427582,4.334895610809326,0.0538194440305233
33,4.134345531463623,0.07199930399656296,4.659313678741455,0.04444444552063942
34,4.12358283996582,0.07425742596387863,4.303271293640137,0.0538194440305233
35,4.117135047912598,0.07130450010299683,4.273460388183594,0.0659722238779068
36,4.0968546867370605,0.07729720324277878,4.615614414215088,0.02847222238779068
37,4.106394290924072,0.07364947348833084,4.19046688079834,0.06215277686715126
38,4.10512638092041,0.07538648694753647,4.325075149536133,0.06145833432674408
39,4.082907676696777,0.0731283649802208,4.338694095611572,0.05104166641831398
40,4.097586154937744,0.07425742596387863,4.457711696624756,0.05590277910232544
41,4.0978193283081055,0.07781831175088882,4.442941665649414,0.0451388880610466
42,4.084333896636963,0.0775577574968338,4.448779106140137,0.04131944477558136
43,4.080729961395264,0.07833941280841827,4.1911749839782715,0.06493055820465088
44,4.085544109344482,0.07851311564445496,4.28609561920166,0.05416666716337204
45,4.070863723754883,0.07694979757070541,4.22142219543457,0.05798611044883728
46,4.079052448272705,0.07694979757070541,4.175225257873535,0.06736110895872116
47,4.061394214630127,0.07920791953802109,4.206787586212158,0.06111111119389534
48,4.054022312164307,0.08389786630868912,4.276264190673828,0.05624999850988388
49,4.052344799041748,0.08320305496454239,4.302447319030762,0.05451389029622078
50,4.056166172027588,0.08120548725128174,4.220796585083008,0.06666667014360428
51,4.0430474281311035,0.07972902804613113,4.325214862823486,0.05798611044883728
52,4.058655738830566,0.07694979757070541,3.999429941177368,0.08715277910232544
53,4.0638203620910645,0.07920791953802109,4.366333484649658,0.05659722164273262
54,4.0352702140808105,0.08094493299722672,4.073817729949951,0.07430555671453476
55,4.0327277183532715,0.08085808902978897,4.576492786407471,0.04583333432674408
56,4.038886547088623,0.07920791953802109,4.265190124511719,0.06354166567325592
57,4.040858745574951,0.07938162237405777,4.106523513793945,0.05868055671453476
58,4.028435230255127,0.08415841311216354,4.379037380218506,0.04895833507180214
59,4.026986598968506,0.08137919008731842,4.207338809967041,0.05763888731598854
60,4.029757022857666,0.0825951024889946,4.291758060455322,0.05138888955116272
61,4.025625228881836,0.08129233866930008,4.373176574707031,0.05659722164273262
62,4.020374774932861,0.08337675780057907,4.188812732696533,0.06736110895872116
63,4.016726493835449,0.08276880532503128,4.094728946685791,0.07430555671453476
64,4.02246618270874,0.0825951024889946,4.224376201629639,0.0607638880610466
