,loss,accuracy,val_loss,val_accuracy
0,3.7478103637695312,0.26949799060821533,1.9029874801635742,0.6857638955116272
1,1.7331348657608032,0.6087371706962585,0.9295493960380554,0.7635416388511658
2,1.2739055156707764,0.6749175190925598,0.8012082576751709,0.7729166746139526
3,1.1473722457885742,0.6937640905380249,0.763898491859436,0.784375011920929
4,1.0849437713623047,0.7104394435882568,0.7469638586044312,0.777430534362793
5,1.029996395111084,0.7173875570297241,0.7297194004058838,0.7847222089767456
6,0.996537983417511,0.7226853966712952,0.7054800987243652,0.7829861044883728
7,0.9765859246253967,0.7261594533920288,0.7046860456466675,0.7875000238418579
8,0.9425413608551025,0.7345839738845825,0.6915261745452881,0.793055534362793
9,0.9075062274932861,0.7469167709350586,0.6967229247093201,0.7920138835906982
10,0.8848638534545898,0.7490880489349365,0.6934422254562378,0.7923611402511597
11,0.8495325446128845,0.7573388814926147,0.696815013885498,0.7892361283302307
12,0.8404756784439087,0.7598575353622437,0.6993250250816345,0.7906249761581421
13,0.8437190651893616,0.7530832290649414,0.6866207122802734,0.7927083373069763
14,0.811822235584259,0.7648080587387085,0.6769837141036987,0.7975694537162781
15,0.7933101058006287,0.7696716785430908,0.6924748420715332,0.7923611402511597
16,0.7820209860801697,0.7739273905754089,0.6797610521316528,0.7944444417953491
17,0.7771472334861755,0.772972047328949,0.679796576499939,0.793055534362793
18,0.7764652967453003,0.7727983593940735,0.6858963966369629,0.7951388955116272
19,0.7490785121917725,0.7787041664123535,0.6878811120986938,0.7927083373069763
20,0.7312744855880737,0.7835678458213806,0.6740583181381226,0.796875
21,0.7366004586219788,0.7827861905097961,0.6681129932403564,0.793055534362793
22,0.7284570932388306,0.7812228798866272,0.6690472960472107,0.7993055582046509
23,0.7078003287315369,0.7849574685096741,0.6796545386314392,0.793749988079071
24,0.6927658915519714,0.7886051535606384,0.6751910448074341,0.8013888597488403
25,0.6793724894523621,0.7965954542160034,0.6730504631996155,0.7940972447395325
26,0.6746808886528015,0.8009380102157593,0.677631139755249,0.7944444417953491
27,0.6718997359275818,0.7976376414299011,0.6767025589942932,0.7979166507720947
28,0.6524237990379333,0.8018933534622192,0.6700744032859802,0.7986111044883728
29,0.6568200588226318,0.8006774187088013,0.6800065636634827,0.7951388955116272
30,0.6508901715278625,0.801632821559906,0.6716828942298889,0.7975694537162781
31,0.6340957283973694,0.8056279420852661,0.6756444573402405,0.7996527552604675
32,0.6266940832138062,0.8065832853317261,0.6858236789703369,0.7965278029441833
33,0.6044873595237732,0.815528929233551,0.6734254956245422,0.7944444417953491
34,0.6057047843933105,0.8111863732337952,0.6809709072113037,0.7996527552604675
35,0.6210397481918335,0.8091888427734375,0.6745890974998474,0.8020833134651184
36,0.594435453414917,0.8190898299217224,0.6843827962875366,0.7913194298744202
37,0.5844767093658447,0.8189160823822021,0.6765164136886597,0.8010416626930237
38,0.5813340544700623,0.8243877291679382,0.6730721592903137,0.7993055582046509
39,0.5764869451522827,0.8188292384147644,0.6851571202278137,0.7965278029441833
40,0.5730783939361572,0.8243008255958557,0.6893321871757507,0.7940972447395325
41,0.5500803589820862,0.8272537589073181,0.6870923638343811,0.7979166507720947
42,0.5622591972351074,0.8250824809074402,0.6824458837509155,0.8020833134651184
43,0.5503771305084229,0.8270800709724426,0.6937025189399719,0.7951388955116272
44,0.5448055267333984,0.8287302255630493,0.687393307685852,0.7961805462837219
45,0.5418254733085632,0.8326385021209717,0.693493127822876,0.7940972447395325
46,0.5482882857322693,0.8288170695304871,0.6859235167503357,0.7951388955116272
