,loss,accuracy,val_loss,val_accuracy
0,4.205781936645508,0.12593364715576172,3.094893455505371,0.4225694537162781
1,2.605417490005493,0.40594059228897095,1.75773024559021,0.5944444537162781
2,1.824215054512024,0.5310925841331482,1.3421194553375244,0.6513888835906982
3,1.495485782623291,0.5970991849899292,1.1420707702636719,0.6899305582046509
4,1.2987102270126343,0.6370505690574646,1.030347466468811,0.7100694179534912
5,1.1821345090866089,0.670314371585846,0.9711831212043762,0.7180555462837219
6,1.082616925239563,0.691853404045105,0.9444469809532166,0.7201389074325562
7,1.0117212533950806,0.7101789116859436,0.9108469486236572,0.7315972447395325
8,0.9628145694732666,0.721816897392273,0.8691225647926331,0.7423611283302307
9,0.9074276685714722,0.7345839738845825,0.8567322492599487,0.7465277910232544
10,0.8524083495140076,0.7529094815254211,0.848956823348999,0.746180534362793
11,0.818144679069519,0.7587285041809082,0.8464974164962769,0.7475694417953491
12,0.778044581413269,0.7688900232315063,0.8275271058082581,0.7475694417953491
13,0.7543544173240662,0.7722772359848022,0.8213385939598083,0.7486110925674438
14,0.7177206873893738,0.788084089756012,0.822928786277771,0.7527777552604675
15,0.6960397362709045,0.7887789011001587,0.8121301531791687,0.753819465637207
16,0.6589899659156799,0.7989404201507568,0.8142140507698059,0.7552083134651184
17,0.6400837898254395,0.8061490654945374,0.8161859512329102,0.7534722089767456
18,0.6213791370391846,0.8134444952011108,0.8125419616699219,0.7583333253860474
19,0.5842650532722473,0.8265589475631714,0.7932749390602112,0.7572916746139526
20,0.5788431167602539,0.824213981628418,0.8026140928268433,0.7576388716697693
21,0.553026020526886,0.8328990936279297,0.79942786693573,0.7565972208976746
22,0.5375412106513977,0.8394997119903564,0.7979684472084045,0.7586805820465088
23,0.5175458788871765,0.8446239233016968,0.7975997924804688,0.762499988079071
24,0.5018690228462219,0.8469688892364502,0.8016092777252197,0.7593749761581421
25,0.4852604269981384,0.8511377573013306,0.8118728399276733,0.7579861283302307
26,0.462496817111969,0.8574778437614441,0.8087064027786255,0.7645833492279053
27,0.45409050583839417,0.8599096536636353,0.8129310011863708,0.7569444179534912
28,0.43396472930908203,0.8660760521888733,0.7942075133323669,0.762499988079071
29,0.4171372950077057,0.8729373216629028,0.8021770119667053,0.7649305462837219
30,0.4157247543334961,0.8681604862213135,0.8143820762634277,0.7635416388511658
31,0.395283043384552,0.8782352209091187,0.8266593217849731,0.7565972208976746
32,0.38649389147758484,0.8822303414344788,0.804480254650116,0.7607638835906982
33,0.38528507947921753,0.8812749981880188,0.8160966038703918,0.7635416388511658
34,0.38103726506233215,0.8841410279273987,0.7998882532119751,0.7670139074325562
35,0.36137688159942627,0.8893520832061768,0.8135507106781006,0.7593749761581421
36,0.3532622158527374,0.8925655484199524,0.8172687292098999,0.7635416388511658
37,0.34427475929260254,0.8951711058616638,0.8113022446632385,0.768750011920929
38,0.3321545720100403,0.896386981010437,0.8107042908668518,0.769444465637207
39,0.3245176076889038,0.9024665355682373,0.8197309970855713,0.7621527910232544
40,0.31204819679260254,0.9062011241912842,0.8149611353874207,0.7670139074325562
41,0.3069845736026764,0.9042035937309265,0.8210394978523254,0.7631944417953491
42,0.2876902222633362,0.9095883369445801,0.8167838454246521,0.7638888955116272
43,0.2862553298473358,0.9125412702560425,0.8168123960494995,0.7680555582046509
44,0.27396056056022644,0.9167969226837158,0.8204594254493713,0.7701388597488403
